MOSTYPE,MAANTHUI,MGEMOMV,MGEMLEEF,MOSHOOFD,MGODRK,MGODPR,MGODOV,MGODGE,MRELGE,MRELSA,MRELOV,MFALLEEN,MFGEKIND,MFWEKIND,"Education Level(high-3,medium-2,low-1)",MBERHOOG,MBERZELF,MBERBOER,MBERMIDD,MBERARBG,MBERARBO,Social Class,MHHUUR,MHKOOP,Number of car,MZFONDS,MZPART,MINKGEM,MKOOPKLA,PWAPART,PWABEDR,PWALAND,PPERSAUT,PBESAUT,PMOTSCO,PVRAAUT,PAANHANG,PTRACTOR,PWERKT,PBROM,PLEVEN,PPERSONG,PGEZONG,PWAOREG,PBRAND,PZEILPL,PPLEZIER,PFIETS,PINBOED,PBYSTAND,Expexted Income,AWAPART,AWABEDR,AWALAND,APERSAUT,ABESAUT,AMOTSCO,AVRAAUT,AAANHANG,ATRACTOR,AWERKT,ABROM,ALEVEN,APERSONG,AGEZONG,AWAOREG,ABRAND,AZEILPL,APLEZIER,AFIETS,AINBOED,ABYSTAND,CARAVAN
34,1,3,2,8,3,5,0,2,6,0,3,2,0,7,1.42,3,0,0,0,3,3,3.13,2,7,1.29,6,3,4,6,0,0,0,0,0,0,0,0,0,0,350,0,0,0,0,0,0,0,0,0,0,42.15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
32,1,2,4,7,0,6,1,3,5,0,4,4,4,2,1.67,2,0,0,4,3,2,3.34,7,2,0.69,9,0,3,1,0,0,0,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.38,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,3,3,8,0,6,0,3,5,1,4,2,3,5,1.04,1,0,0,3,2,5,2.25,7,2,0.43,8,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,52.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,1,4,2,3,2,3,1,5,7,0,2,1,2,7,1.93,2,0,0,4,1,3,2.63,9,0,1.03,6,3,3,4,0,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,2,4,1,0,5,0,5,9,0,0,0,9,0,2,0,5,0,0,0,5,3.66,6,3,1.16,3,6,5,6,0,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.95,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,1,3,2,9,0,6,3,0,9,0,0,0,4,5,1.8,2,2,0,4,2,1,3.42,9,0,0.82,6,3,3,4,75,0,0,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39,2,3,3,9,2,6,0,3,6,1,3,1,0,8,1.44,2,1,0,4,0,3,2.34,2,7,0.9,5,4,5,5,75,0,0,3000,0,0,0,0,0,0,0,150,0,0,0,350,0,0,0,0,0,63.53,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
23,1,2,2,5,0,1,3,6,1,3,5,5,0,4,1,0,0,0,0,3,6,1.29,9,0,0.66,8,1,2,3,0,0,0,3000,0,0,0,75,0,0,0,0,0,0,0,150,0,3000,0,0,0,32.93,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
23,1,2,3,5,0,5,1,4,2,1,7,3,4,2,1.8,1,1,1,7,2,1,2.98,8,1,0.79,7,2,3,3,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,42.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8,1,3,3,2,0,5,3,2,7,1,1,1,4,5,1.93,2,0,1,3,2,2,3.06,5,4,0.92,5,4,4,7,0,0,0,750,0,0,0,0,150,0,0,0,0,0,0,750,0,150,0,0,0,50,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
33,1,3,3,8,0,5,1,3,6,2,1,0,3,6,1.68,3,0,5,2,0,0,3.86,0,9,0.79,6,3,5,3,0,0,0,3000,0,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,1,3,3,3,2,1,2,5,6,2,1,1,4,4,1.42,1,3,1,4,1,2,3.08,1,8,0.79,7,2,4,7,0,0,0,0,0,0,0,0,350,150,0,0,0,0,0,15000,0,0,0,0,0,54.15,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0
34,1,2,3,8,1,4,1,4,7,1,2,4,4,2,1.29,0,0,0,9,0,0,2.52,7,2,1.03,5,4,3,6,75,0,0,3000,0,0,0,0,0,0,0,150,0,0,0,350,0,0,0,0,0,31.05,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0
36,1,2,4,8,0,3,4,2,6,0,3,3,3,4,1.55,2,0,0,2,1,6,2.13,2,7,0.69,7,2,5,3,75,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.35,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,1,3,3,9,1,5,1,3,5,1,3,3,2,4,1.67,2,1,0,3,2,3,2.81,5,4,0.77,7,2,3,4,75,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,350,0,0,0,0,0,37.93,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26,1,1,5,6,0,5,0,4,5,0,4,8,1,0,1.19,1,0,1,2,1,7,1.52,9,0,0.56,9,0,3,1,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,36.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
38,1,3,4,9,0,7,0,2,3,1,6,4,2,4,1.04,1,0,0,1,3,5,1.89,8,1,0.3,8,1,2,4,0,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,3,2,1,0,5,1,3,8,0,1,1,3,6,1.57,2,1,1,4,2,2,2.83,7,2,0.92,8,1,4,6,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,48.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
38,1,4,2,9,2,4,2,4,7,1,2,2,0,7,2.03,1,0,0,4,4,1,2.48,2,7,0.92,6,3,3,4,0,0,0,0,0,0,0,0,0,0,350,0,0,0,0,0,0,0,0,0,0,45.08,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
36,1,3,3,8,3,3,2,1,5,1,3,3,3,4,1.7,1,1,1,4,3,1,2.86,6,3,0.9,7,2,3,3,0,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.03,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,1,3,3,8,1,4,2,3,5,2,3,2,3,4,1.67,1,1,2,2,3,1,3.34,3,6,0.66,7,2,4,3,0,0,0,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,1,2,3,9,0,7,0,2,6,0,3,3,2,4,1.54,0,2,0,3,4,0,3.3,0,9,1.16,7,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,1,2,3,8,0,9,0,0,9,0,0,0,5,4,1.55,0,0,0,1,8,1,2.03,1,8,0.56,9,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,1,3,3,10,1,4,1,4,6,1,2,2,3,5,1.67,3,1,1,3,2,2,3.29,4,5,1.03,4,5,5,4,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,48.35,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33,1,3,2,8,0,4,0,5,9,0,0,0,3,6,1.42,0,0,0,2,5,3,2.48,0,9,1,9,0,4,3,75,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,48.3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6,1,5,3,2,2,5,0,2,8,0,1,1,1,8,2.92,7,0,0,2,0,0,4.9,0,9,1.04,1,8,0,8,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,0,0,0,0,0,79.45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
37,1,3,3,8,1,4,1,5,7,1,2,1,4,4,1.54,3,0,2,2,3,1,3.37,3,6,1.16,5,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,50.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,1,3,3,3,0,5,0,4,7,0,2,2,4,3,1.81,0,0,0,7,0,2,3.22,9,0,1,9,0,3,4,0,0,0,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,1,2,3,3,1,5,3,2,6,0,3,3,4,3,1.16,1,0,0,3,3,4,2.19,4,5,0.79,9,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,0,0,0,0,0,42.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
39,1,3,2,9,0,5,0,4,5,1,3,2,1,7,1.57,1,1,0,2,3,3,2.51,7,2,0.66,7,2,3,5,75,0,0,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,1,4,2,5,0,5,1,4,8,1,1,1,2,6,1.44,0,0,0,5,1,3,2.27,7,2,1.04,9,0,3,2,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,41.18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31,1,2,4,7,0,2,2,5,7,0,2,0,6,3,1.16,0,0,0,3,4,3,2.32,9,0,1.16,9,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,31.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13,1,3,3,3,0,6,0,3,6,0,3,3,2,5,2.59,8,0,0,0,1,0,4.8,0,9,1,4,5,4,6,75,0,0,3000,0,0,0,0,0,0,0,3000,0,0,0,350,0,0,0,0,0,43.88,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
34,1,3,2,8,3,5,0,2,6,0,3,2,0,7,1.42,3,0,0,0,3,3,3.13,2,7,1.29,6,3,4,6,0,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.15,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,1,3,3,8,0,4,1,5,6,2,2,2,4,4,1.44,1,1,1,3,3,2,2.74,5,4,1.03,8,1,3,3,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,1,2,2,3,0,4,2,4,7,1,2,3,4,3,1.94,5,0,0,3,1,0,3.94,7,2,0.92,8,1,4,6,75,0,0,0,0,0,0,0,0,0,0,25,0,0,0,350,0,0,0,0,0,46.8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
11,2,4,2,3,0,9,0,0,9,0,0,0,0,9,1.29,0,0,0,5,3,2,2.58,2,7,1.42,5,4,4,6,0,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.73,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,1,2,2,3,2,3,2,3,9,0,0,1,6,3,2.54,0,0,0,0,8,1,4.59,0,9,0.82,5,4,0,8,0,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.61,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,1,2,3,5,0,7,0,2,6,0,3,3,2,4,1.54,0,2,0,3,4,0,3.3,0,9,1.16,7,2,3,2,75,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,45.08,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8,1,3,3,2,1,7,0,1,6,0,3,2,4,4,2.06,3,0,0,5,1,1,3.42,0,9,1.29,5,4,5,7,75,0,0,7500,0,0,0,0,0,0,0,0,0,0,0,350,0,0,0,0,0,48.35,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21,3,2,3,5,2,3,2,4,4,1,5,5,2,3,1.93,4,0,0,3,2,1,2.98,9,0,0.17,6,3,2,2,0,0,0,0,0,0,0,0,0,0,0,350,0,0,0,0,0,0,0,0,0,38.25,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
30,2,2,4,7,0,6,1,3,6,1,3,4,3,3,1.04,0,0,1,2,4,3,1.77,7,2,0.66,8,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,41.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8,1,3,3,2,2,3,1,4,9,0,0,0,2,7,1.67,2,2,0,4,2,2,3.08,8,1,1.03,5,4,3,7,75,0,0,750,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,43.13,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8,1,3,3,2,2,3,1,4,9,0,0,0,2,7,1.67,2,2,0,4,2,2,3.08,8,1,1.03,5,4,3,7,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,1,1,1,5,0,5,1,4,2,1,7,6,2,1,1.84,1,0,0,4,1,4,2.99,8,1,0.4,8,1,2,3,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,34.95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
30,1,2,4,7,0,4,1,5,3,1,6,3,2,4,1.04,1,0,0,1,0,7,1.41,8,1,0.77,7,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,1,3,3,9,1,4,1,4,7,1,2,2,4,3,1.18,4,0,0,2,2,1,3.03,2,7,1.03,5,4,4,3,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,53.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
39,2,2,2,9,0,6,1,3,5,1,3,2,2,5,1.16,0,0,1,2,3,5,2.26,6,3,0.9,8,1,2,5,0,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,750,0,0,0,0,0,33.08,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12,1,3,2,3,0,6,0,3,7,2,0,1,2,6,1.8,1,0,0,5,2,1,2.57,0,9,1,5,4,4,7,75,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,750,0,0,0,0,0,47.03,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32,1,3,3,7,0,7,0,2,7,0,2,0,4,5,1,0,0,0,2,7,0,2,9,0,0.82,9,0,4,1,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,52.07,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
36,1,3,3,8,1,4,2,3,7,1,2,2,4,4,1.8,2,1,1,3,2,3,3.34,8,1,0.69,6,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,1,2,3,5,1,3,1,5,4,2,4,4,2,3,1.44,1,0,1,3,3,3,2.25,7,2,0.69,8,1,2,2,0,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,35.93,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
8,1,5,3,2,0,5,0,4,9,0,0,0,0,8,2.54,7,0,0,2,0,0,4.61,0,9,1,4,5,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9,1,4,3,3,1,3,2,4,6,1,3,2,2,6,2.06,1,1,0,3,2,4,2.35,8,1,0.92,8,1,3,4,0,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,1,3,3,10,0,5,0,4,7,1,1,1,4,5,1.8,3,0,1,2,2,2,3.84,5,4,1.16,8,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,1,2,4,8,0,7,0,2,7,0,2,0,7,2,1.16,0,1,0,4,4,1,1.77,3,6,1.04,7,2,4,3,0,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,1,2,3,5,1,5,1,3,4,2,4,4,4,2,1.8,2,0,0,3,3,3,2.13,7,2,0.69,7,2,4,2,0,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,47.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7,2,3,2,2,0,3,0,6,6,2,2,0,4,5,2.06,3,2,0,5,0,0,3.95,0,9,0.66,4,5,5,7,0,0,0,0,0,0,0,0,0,0,0,750,0,0,0,0,0,0,0,0,0,46.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12,2,3,2,3,0,6,0,3,7,2,0,3,3,4,1.93,1,0,0,5,4,1,3.25,0,9,1,5,4,3,7,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,0,0,0,0,0,43.13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25,1,2,3,6,0,5,1,3,7,1,2,3,5,1,1.55,0,0,0,2,2,6,2.74,1,8,1,5,4,4,1,75,0,0,750,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,47.2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,2,3,2,3,2,2,0,6,8,1,1,0,3,6,1.84,1,1,0,7,1,1,3.26,5,4,1.04,8,1,4,4,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,350,0,54.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0
36,1,3,3,8,0,6,0,3,6,2,2,1,4,5,1.41,3,1,1,3,1,3,2.69,4,5,0.92,6,3,4,3,25,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,350,0,0,0,0,0,48.17,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
39,1,2,3,9,0,6,1,3,6,1,3,3,2,5,1.16,0,0,1,2,4,3,2,6,3,0.66,8,1,3,5,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,0,0,0,0,0,41.18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
38,1,3,2,9,0,6,0,3,5,2,2,2,2,5,1.16,0,0,0,2,7,0,2,2,7,1,7,2,3,4,0,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,1,4,2,9,2,4,2,2,8,0,1,1,3,6,1.44,1,0,0,2,4,4,2.25,9,0,1.04,8,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,1,3,4,1,0,6,1,3,7,0,2,2,3,5,1.44,3,1,1,2,2,1,3.42,2,7,1.03,5,4,4,6,0,0,150,3000,0,0,0,0,0,0,0,0,0,0,0,350,0,0,0,0,0,56.27,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
40,1,3,3,10,0,6,2,2,6,0,3,3,2,5,1.29,0,0,9,0,0,0,2.44,0,9,0.9,7,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,0,0,0,0,0,32.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
38,1,2,3,9,0,4,2,4,6,0,3,4,4,2,1.16,0,0,0,2,4,4,2.32,9,0,0.9,7,2,3,4,0,0,0,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.38,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,1,2,3,7,1,5,3,2,6,0,3,3,4,3,1.16,1,0,0,3,3,4,2.19,4,5,0.79,9,0,3,1,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,42.45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12,1,3,2,3,0,4,0,5,9,0,0,0,2,7,1.93,3,0,0,3,3,2,3.56,9,0,1,6,3,4,7,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,52.82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
38,1,3,3,9,0,4,0,5,7,2,0,0,4,5,1,0,0,0,2,4,4,1.81,5,4,0.94,8,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,47.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,1,2,5,1,0,6,1,3,4,1,5,5,3,2,1.8,2,1,1,5,1,2,2.61,2,7,0.79,6,3,3,6,0,0,0,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,1,2,1,5,3,4,2,1,3,4,3,4,5,2,1.42,0,0,0,2,3,4,2.75,9,0,0.92,8,1,4,2,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,45.38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,1,2,4,3,0,4,4,2,7,0,2,2,5,3,1.42,0,0,0,4,2,3,2.35,9,0,0.3,7,2,3,4,75,0,0,3000,0,0,0,0,0,0,0,150,0,0,0,150,0,0,0,0,0,35.85,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
35,1,2,3,8,4,3,1,3,5,2,3,3,4,3,1.31,2,0,1,3,3,2,1.99,7,2,1.16,4,5,4,5,0,0,0,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.33,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,1,3,2,8,0,2,4,4,8,1,1,1,4,5,1.55,0,0,0,4,1,5,2.57,5,4,1.04,9,0,2,3,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,33.08,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,1,2,4,1,1,4,1,4,7,1,2,0,9,0,1,4,0,0,2,2,1,2.54,5,5,1.03,5,4,3,6,0,0,0,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,1,2,3,5,0,6,1,2,6,1,3,3,4,2,1.94,2,1,1,6,1,1,3.42,7,2,0.92,7,2,4,3,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,54.32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
39,1,4,3,9,0,6,1,3,7,1,2,1,1,8,1.16,1,0,0,1,5,3,2.29,6,3,0.79,9,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,0,0,0,0,0,42.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
33,1,3,3,8,1,6,2,2,7,1,2,0,3,6,1,2,0,0,3,3,2,2,3,6,0.92,7,2,6,3,75,0,0,750,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,71.29,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
36,1,2,4,8,0,4,2,4,5,1,3,2,5,3,1.54,3,1,0,1,4,2,3.12,2,7,0.92,5,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,44.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1,2,4,1,0,4,0,5,7,0,2,2,5,2,2.41,9,0,0,0,0,0,5,6,3,1,2,7,6,8,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,0,0,0,0,0,56.72,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,1,3,4,1,0,9,0,0,9,0,0,0,6,3,1.68,4,0,0,4,0,3,3.39,4,6,1,6,4,4,6,0,0,0,0,0,0,0,0,0,0,350,0,0,0,0,0,0,0,0,0,0,50.93,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9,1,3,3,3,1,5,2,1,6,1,3,2,3,5,1.31,1,0,0,3,3,3,2.61,8,1,0.66,6,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,1,3,2,3,0,5,0,4,7,2,0,0,4,5,2.32,1,0,0,6,1,2,3,7,2,1,5,4,5,8,0,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,1,3,3,2,0,9,0,0,7,0,2,2,3,5,2.19,4,0,0,3,2,2,3.03,0,9,1,3,6,7,7,75,0,0,3000,0,750,0,0,0,0,0,0,0,0,0,350,0,0,0,0,0,73.26,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
